Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_PERC,3P,3PA,3P_PERC,2P,2PA,2P_PERC,FT,FTA,FT_PERC,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB_PERC,DRB_PERC,TRB_PERC,AST_PERC,STL_PERC,BLK_PERC,USG_PERC,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,Charlie Villanueva,PF,31,DAL,62,4,665,6.8,17.7,0.382,2.5,9.3,0.273,4.2,8.4,0.503,1.2,1.3,0.917,1.3,6.9,8.2,1.3,1,0.8,1.7,3.8,17.3,11.9,0.473,0.526,0.073,4,21.1,12.5,6.2,1.4,1.9,25.3,-0.6,0.8,0.2,0.016,-2.8,-1.8,-4.6,-0.4
2015,Noah Vonleh,PF,20,POR,78,56,1174,3.6,8.5,0.421,0.3,1.4,0.239,3.3,7.1,0.457,1.2,1.6,0.745,2.8,6.6,9.4,0.9,0.8,0.8,1.5,4.7,8.7,8.6,0.471,0.165,0.183,8.4,19.8,14.1,3.7,1.2,1.7,13,0,1.1,1.2,0.047,-4,0,-4,-0.6
2015,Nikola Vucevic,C,25,ORL,65,60,2037,9.4,18.5,0.51,0,0.2,0.222,9.4,18.3,0.512,2,2.7,0.753,3.1,7.1,10.2,3.2,0.9,1.2,2.2,3.1,20.9,21.1,0.531,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,26.8,2.8,2.4,5.2,0.122,0.7,1.1,1.8,2
2015,Sasha Vujacic,SG,31,NYK,61,25,908,4.2,11,0.383,2.1,5.7,0.364,2.1,5.3,0.403,1.3,1.5,0.821,1,4.9,5.9,3.3,1.3,0.2,1.7,3.3,11.7,11.1,0.503,0.516,0.141,3.2,14.6,9,14.3,1.9,0.4,16.8,0.3,0.8,1.1,0.06,-0.8,-0.7,-1.5,0.1
2015,Dwyane Wade,SG,34,MIA,74,73,2258,8.6,18.9,0.456,0.1,0.7,0.159,8.5,18.2,0.468,5.1,6.5,0.793,1.3,3.5,4.8,5.5,1.3,0.7,3.2,1.8,22.5,20.3,0.517,0.037,0.343,4.3,10.7,7.6,27.4,1.8,1.4,31.6,2.4,2.6,4.9,0.105,0.9,-0.1,0.8,1.6
2015,Dion Waiters,SG,24,OKC,78,15,2152,4.7,11.8,0.399,1.4,4,0.358,3.3,7.8,0.421,1.9,2.6,0.713,0.6,2.8,3.4,2.6,1.4,0.3,2,2.4,12.7,9.4,0.492,0.34,0.222,1.9,8,5.1,10,1.9,0.5,17.7,0.3,1.8,2.1,0.046,-1.5,-0.6,-2.1,-0.1
2015,Kemba Walker,PG,25,CHO,81,81,2885,7.1,16.6,0.427,2.3,6.1,0.371,4.8,10.5,0.459,4.6,5.5,0.847,0.7,3.8,4.5,5.3,1.6,0.5,2.1,1.4,21.1,20.8,0.554,0.368,0.329,2.1,11.5,6.8,25.7,2.2,1.1,26.5,6.3,3.6,9.9,0.165,4,0,4,4.4
2015,John Wall,PG,25,WAS,77,77,2784,7.4,17.4,0.424,1.5,4.2,0.351,5.9,13.2,0.448,3.5,4.4,0.791,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.8,19.8,0.51,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,28.6,2.2,3.5,5.7,0.098,2.2,1,3.2,3.7
2015,T.J. Warren,SF,22,PHO,47,4,1070,7.4,14.8,0.501,0.9,2.4,0.4,6.5,12.5,0.52,1.5,2.2,0.703,1.9,3,4.9,1.5,1.2,0.5,1.1,3.2,17.3,15.7,0.549,0.159,0.145,5.7,9.3,7.5,7.2,1.7,1.2,19.9,1.7,0.6,2.2,0.101,0.2,-1.3,-1.2,0.2
2015,C.J. Watson,PG,31,ORL,33,2,656,2.6,7.5,0.343,0.8,2.6,0.292,1.8,4.9,0.371,1.9,2.1,0.872,0.5,3.1,3.6,4.8,1,0.3,1.4,2.7,7.8,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,12.1,0.2,0.4,0.6,0.047,-2.5,-0.8,-3.3,-0.2
2015,Briante Weber,PG,23,TOT,7,4,169,3,8.3,0.359,0,1.1,0,3,7.2,0.412,0.6,0.9,0.75,1.7,3.6,5.3,4.5,1.9,0.6,1.9,2.6,6.6,8.9,0.38,0.128,0.103,5.2,11.9,8.4,18.6,2.7,1.6,13.2,-0.2,0.2,0,0.004,-3.6,1.5,-2.1,0
2015,Briante Weber,PG,23,MEM,6,4,166,2.8,8.2,0.342,0,1.1,0,2.8,7.2,0.394,0.7,0.9,0.75,1.7,3.5,5.2,4.3,2,0.7,2,2.4,6.3,8.3,0.365,0.132,0.105,5.3,11.5,8.2,17.6,2.8,1.7,13.2,-0.2,0.2,0,-0.007,-4,1.6,-2.4,0
2015,Briante Weber,PG,23,MIA,1,0,3,12,12,1,0,0,,12,12,1,0,0,,0,12,12,12,0,0,0,12,24,39.3,1,0,0,0,36.6,18.9,72.3,0,0,15.2,0,0,0,0.634,15.3,-1.3,14,0
2015,Sonny Weems,SG-SF,29,TOT,43,0,499,3,7.9,0.382,1.1,3,0.366,1.9,5,0.391,0.6,1.1,0.533,0.5,3.3,3.8,3.5,0.7,0.1,3,3.4,7.7,3.7,0.459,0.373,0.136,1.5,10.3,5.8,14.2,1,0.2,13.5,-0.7,0.1,-0.5,-0.053,-5.7,-1.8,-7.6,-0.7
2015,Sonny Weems,SG,29,PHO,36,0,421,3,7.6,0.393,1.1,2.7,0.406,1.9,4.9,0.386,0.6,1.1,0.538,0.5,3,3.5,4,0.9,0.1,3.2,3.4,7.7,4.3,0.475,0.36,0.146,1.5,9.2,5.3,16.2,1.2,0.2,13.3,-0.5,0.1,-0.4,-0.043,-5.3,-1.5,-6.8,-0.5
2015,Sonny Weems,SF,29,PHI,7,0,78,3.2,9.7,0.333,0.9,4.2,0.222,2.3,5.5,0.417,0.5,0.9,0.5,0.5,5.1,5.5,0.9,0,0,1.8,3.2,7.8,0.8,0.388,0.429,0.095,1.3,15.9,8.4,3.9,0,0,14.5,-0.2,0,-0.2,-0.104,-8.2,-3.5,-11.7,-0.2
2015,David West,PF,35,SAS,78,19,1404,6.3,11.5,0.545,0.1,0.2,0.429,6.2,11.3,0.546,1.6,2.1,0.788,1.8,6.1,7.9,3.7,1.1,1.4,1.7,3.6,14.2,17.6,0.573,0.016,0.179,6,18.6,12.5,15.4,1.6,3,18,2.4,2.9,5.4,0.184,0.1,3.3,3.4,1.9
2015,Russell Westbrook,PG,27,OKC,80,80,2750,8.6,18.9,0.454,1.3,4.5,0.296,7.3,14.4,0.503,6.1,7.5,0.812,1.9,6.3,8.2,10.9,2.1,0.3,4.5,2.6,24.6,27.6,0.554,0.236,0.397,6.1,18.1,12.4,49.6,2.9,0.6,31.6,10,4,14,0.245,7.6,2.4,10,8.3
2015,Hassan Whiteside,C,26,MIA,73,43,2125,7,11.6,0.606,0,0,,7,11.6,0.606,3.6,5.6,0.65,4,10.6,14.7,0.5,0.7,4.6,2.3,3.4,17.6,25.7,0.629,0,0.482,13.1,32.4,23.1,2.4,1.1,9.7,20.7,5,5.3,10.3,0.233,-0.9,3.4,2.5,2.4
2015,Shayne Whittington,PF,24,IND,7,0,41,4.4,9.7,0.455,0,1.8,0,4.4,7.9,0.556,0.9,1.8,0.5,4.4,6.1,10.5,2.6,0.9,0.9,4.4,6.1,9.7,7.4,0.463,0.182,0.182,13.4,18.6,16,10.9,1.2,2,18.1,-0.1,0.1,0,-0.009,-5.4,1,-4.5,0
2015,Andrew Wiggins,SF,20,MIN,81,81,2845,7.5,16.4,0.459,0.7,2.4,0.3,6.8,14,0.486,5.4,7.1,0.761,1.3,2.4,3.7,2.1,1,0.6,2.3,2.1,21.2,16.5,0.543,0.147,0.437,4.3,7.5,5.9,10.1,1.4,1.3,27.2,3.4,0.7,4.1,0.069,0.4,-2.5,-2.1,-0.1
2015,C.J. Wilcox,SG,25,LAC,23,0,167,5.6,14.2,0.394,1.9,5,0.391,3.7,9.3,0.395,1.9,2.6,0.75,0.2,2.4,2.6,2.2,2.2,0.4,0.4,3.2,15.1,12.9,0.491,0.348,0.182,0.7,7.1,3.9,9.4,3,0.9,19.8,0.1,0.2,0.3,0.089,-1.5,-0.9,-2.4,0
2015,Alan Williams,PF,23,PHO,10,0,68,5.3,12.7,0.417,0,0,,5.3,12.7,0.417,4.8,7.4,0.643,7.4,12.7,20.1,2.6,2.1,2.6,3.2,7.9,15.4,21.1,0.481,0,0.583,21.9,39.2,30.3,11.7,2.9,6,22.6,0.1,0.2,0.2,0.146,-2.5,4,1.5,0.1
2015,Deron Williams,PG,31,DAL,65,63,2106,5.5,13.2,0.414,1.7,4.8,0.344,3.8,8.4,0.454,3.1,3.5,0.869,0.3,2.9,3.2,6.5,1,0.2,2.6,2.6,15.7,14.6,0.53,0.364,0.266,1,8.9,5,29.3,1.5,0.6,22,2.2,1.4,3.7,0.083,0.9,-1,-0.1,1
2015,Derrick Williams,SF,24,NYK,80,9,1435,6.4,14.2,0.45,1.1,3.8,0.293,5.3,10.4,0.506,4.9,6.4,0.758,1.2,6.2,7.4,1.9,0.7,0.2,1.5,1.7,18.7,17.2,0.55,0.265,0.453,3.6,18.7,11.3,8.9,1,0.5,23.3,2.4,1.2,3.6,0.12,-0.1,-2.4,-2.6,-0.2
2015,Elliot Williams,PG,26,MEM,5,0,45,1.6,8,0.2,0.8,3.2,0.25,0.8,4.8,0.167,2.4,3.2,0.75,0.8,2.4,3.2,3.2,0,0,0.8,1.6,6.4,3.3,0.34,0.4,0.4,2.4,7.9,5.1,12.4,0,0,12.7,0,0,0,-0.046,-5.2,-3.5,-8.7,-0.1
2015,Lou Williams,SG,29,LAL,67,35,1907,5.3,13.1,0.408,2.1,6,0.344,3.3,7,0.464,6.6,8,0.83,0.6,2.6,3.2,3.2,1.2,0.4,2,2,19.4,17.7,0.584,0.462,0.612,1.7,8.1,4.8,15.1,1.6,0.8,22.8,4.5,0.3,4.7,0.119,3,-2.7,0.3,1.1
2015,Marvin Williams,PF,29,CHO,81,81,2338,5.2,11.5,0.452,2.3,5.8,0.402,2.9,5.7,0.504,1.8,2.2,0.833,2,6.1,8,1.7,0.9,1.2,1,2,14.6,16.8,0.585,0.506,0.193,5.9,18.6,12.2,7.6,1.2,2.7,16.8,4.7,3.2,7.8,0.161,1.7,1,2.7,2.7
2015,Mo Williams,PG,33,CLE,41,14,748,6.4,14.5,0.437,1.7,4.9,0.353,4.6,9.6,0.48,1.8,2,0.905,0.3,3.2,3.5,4.7,0.7,0.2,2.7,2.9,16.3,12.4,0.527,0.338,0.139,0.9,9.9,5.4,21.1,1,0.5,22.8,0.4,0.7,1.1,0.067,-1.3,-2.1,-3.3,-0.2
2015,Justise Winslow,SF,19,MIA,78,8,2232,3.1,7.5,0.422,0.5,1.9,0.276,2.6,5.6,0.471,1.3,1.9,0.684,1.3,5.2,6.5,1.9,1.1,0.4,1.5,3,8.1,8.4,0.489,0.251,0.253,4.2,15.8,10.2,7.4,1.6,0.9,12.5,-0.2,2.7,2.5,0.054,-2.2,1.6,-0.6,0.8
2015,Jeff Withey,C,25,UTA,51,10,658,4.8,8.9,0.537,0,0.1,0,4.8,8.8,0.544,2.4,3.2,0.729,3.1,6.4,9.5,1.1,1.1,2.9,1.5,4.1,11.9,17.7,0.577,0.012,0.364,10,20.7,15.4,5,1.7,6.8,15.1,1.1,1.3,2.3,0.171,-2,3.7,1.7,0.6
2015,Christian Wood,PF,20,PHI,17,0,145,5.5,13.2,0.415,1,2.7,0.364,4.5,10.4,0.429,3.2,5.2,0.619,3.2,6.2,9.4,0.7,1.2,1.7,0.5,2.7,15.1,16.4,0.49,0.208,0.396,9.4,19.4,14.3,3.5,1.7,3.7,19.4,0.2,0.1,0.3,0.097,-2.9,-1.6,-4.5,-0.1
2015,Metta World Peace,SF,36,LAL,35,5,590,3.4,10.8,0.311,1.6,5.1,0.31,1.8,5.7,0.312,2.4,3.5,0.702,1.2,4.3,5.4,1.6,1.3,0.7,0.9,4.1,10.7,8.3,0.435,0.475,0.322,3.4,13.2,8.1,7.2,1.9,1.5,16.2,-0.2,0.3,0.1,0.008,-2.8,-1,-3.8,-0.3
2015,Brandan Wright,PF,28,MEM,12,2,212,5.9,8.8,0.673,0,0,,5.9,8.8,0.673,2.2,4.1,0.542,2.4,4.9,7.3,1,0.8,2.5,1.7,3.6,14.1,18.3,0.663,0,0.462,7.2,16.3,11.6,4.7,1.2,6.6,15.4,0.4,0.2,0.7,0.147,-0.9,1.9,0.9,0.2
2015,Delon Wright,PG,23,TOR,27,1,229,5.7,12.6,0.45,0.8,2,0.385,4.9,10.5,0.463,4.1,5.5,0.743,1.3,4.6,5.8,4.9,1.3,0.5,2.5,1.1,16.2,17.8,0.54,0.163,0.438,4.1,14.3,9.3,22.5,1.8,1.1,22.1,0.3,0.2,0.6,0.124,-0.1,-0.6,-0.7,0.1
2015,Tony Wroten,PG,22,PHI,8,3,144,5.5,16.2,0.338,0.7,4.2,0.176,4.7,12,0.396,5,9.2,0.541,0.5,4.7,5.2,5,0.7,0,7.2,2.7,16.7,1.8,0.412,0.262,0.569,1.5,14.9,7.9,23.3,1,0,33.5,-0.8,0,-0.8,-0.263,-9.9,-3.5,-13.4,-0.4
2015,James Young,SG,20,BOS,29,0,199,2,6.5,0.306,1.1,4.7,0.231,0.9,1.8,0.5,0.2,0.7,0.25,0.7,4,4.7,1.6,1.1,0.2,0.9,3.1,5.2,3.6,0.384,0.722,0.111,2.1,11.9,6.9,6,1.5,0.4,9.1,-0.2,0.2,0.1,0.013,-4.7,0.1,-4.6,-0.1
2015,Joe Young,PG,23,IND,41,0,384,5.8,15.8,0.367,0.9,4.3,0.217,4.9,11.5,0.423,1.9,2.3,0.8,0.6,4.1,4.7,6.1,1.4,0,3.1,2.8,14.4,9.9,0.428,0.272,0.148,1.7,12.5,7.1,26.9,1.9,0,24.4,-0.5,0.5,-0.1,-0.009,-3.9,-1.5,-5.4,-0.3
2015,Nick Young,SG,30,LAL,54,2,1033,4.4,13,0.339,2.7,8.3,0.325,1.7,4.7,0.363,2.2,2.6,0.829,0.5,2.9,3.4,1.2,0.8,0.2,1,1.7,13.7,9.1,0.483,0.637,0.204,1.4,9,5.1,5.4,1.1,0.5,18.5,0.1,0,0.1,0.003,-1.4,-3.5,-4.8,-0.7
2015,Thaddeus Young,PF,27,BRK,73,73,2407,7.4,14.4,0.514,0.1,0.4,0.233,7.3,14,0.523,1.6,2.4,0.644,2.6,7.2,9.9,2,1.7,0.6,2,2.7,16.5,17.5,0.533,0.031,0.169,8.1,23,15.4,9.5,2.3,1.2,21.6,1.9,2.2,4.1,0.081,-0.5,0.6,0.1,1.3
2015,Cody Zeller,C,23,CHO,73,60,1774,4.7,8.9,0.529,0,0.2,0.1,4.7,8.7,0.539,3.6,4.7,0.754,2.8,6.4,9.2,1.4,1.2,1.3,1.4,4.1,12.9,16.1,0.592,0.023,0.531,8.4,19.7,14,6.3,1.6,2.9,15.4,3.6,2.7,6.3,0.169,-1,2,1,1.3
2015,Tyler Zeller,C,26,BOS,60,3,710,7,14.7,0.476,0,0,,7,14.7,0.476,4.5,5.5,0.815,3.1,5.9,9,1.5,0.5,1.1,2.3,4.9,18.5,15.4,0.539,0,0.372,9.1,17.6,13.3,6.6,0.7,2.4,23,0.8,0.9,1.7,0.114,-3.2,-1.1,-4.4,-0.4
2014,Quincy Acy,PF,24,NYK,68,22,1287,4.3,9.3,0.459,0.5,1.7,0.3,3.7,7.6,0.494,2.1,2.7,0.784,2.2,6.2,8.4,1.9,0.8,0.6,1.7,4.1,11.1,11.9,0.533,0.181,0.293,6.9,20.5,13.5,8.7,1.1,1.4,15.5,1,0.7,1.7,0.063,-2.3,-0.8,-3.1,-0.3
2014,Jordan Adams,SG,20,MEM,30,0,248,5.1,12.5,0.407,1.5,3.6,0.4,3.6,8.9,0.41,2,3.3,0.609,1.3,2.8,4.1,2.3,2.3,1,2,3.5,13.6,12.8,0.489,0.291,0.267,4.2,8.7,6.4,10.1,3.4,2.3,20.4,0,0.4,0.4,0.073,-1.8,1.2,-0.6,0.1
2014,Steven Adams,C,21,OKC,70,67,1771,4.4,8.1,0.544,0,0,0,4.4,8.1,0.547,2.1,4.2,0.502,4,6.6,10.6,1.3,0.8,1.7,2,4.5,10.9,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,14.3,1.9,2.2,4.1,0.111,-1.4,1.8,0.4,1.1
2014,Jeff Adrien,PF,28,MIN,17,0,215,3.2,7.4,0.432,0,0,,3.2,7.4,0.432,3.7,6.4,0.579,3.9,9,12.9,2.5,0.7,1.5,1.5,5,10,14.2,0.494,0,0.864,11.9,29.6,20.5,10.5,0.9,3.3,14.3,0.2,0.2,0.4,0.087,-2.7,0.5,-2.2,0
2014,Arron Afflalo,SG,29,TOT,78,72,2502,5.4,12.7,0.424,1.7,4.8,0.354,3.7,7.9,0.466,2.4,2.8,0.843,0.4,3.2,3.6,1.9,0.6,0.1,1.7,2.4,14.9,10.7,0.533,0.377,0.224,1.1,9.7,5.3,8.2,0.8,0.2,19,1.6,1,2.6,0.05,-0.5,-1.3,-1.8,0.1
2014,Arron Afflalo,SG,29,DEN,53,53,1750,5.8,13.5,0.428,1.7,5,0.337,4.1,8.5,0.481,2.6,3.1,0.841,0.4,3.3,3.7,2.1,0.7,0.1,1.7,2.2,15.9,11.7,0.533,0.37,0.23,1.3,10.2,5.6,9.3,0.9,0.2,19.9,1.4,0.4,1.8,0.05,0,-1.6,-1.6,0.2
2014,Arron Afflalo,SG,29,POR,25,19,752,4.5,10.9,0.414,1.7,4.3,0.4,2.8,6.6,0.423,1.9,2.3,0.851,0.3,2.9,3.2,1.3,0.4,0.1,1.6,2.8,12.6,8.2,0.533,0.396,0.207,0.9,8.5,4.8,5.5,0.6,0.2,16.7,0.2,0.5,0.8,0.049,-1.5,-0.8,-2.3,-0.1
2014,Alexis Ajinca,C,26,NOP,68,8,957,6.8,12.4,0.55,0,0,,6.8,12.4,0.55,3,3.7,0.818,3.9,7.9,11.8,1.8,0.8,1.9,2.6,5.7,16.7,19.9,0.595,0,0.301,12.4,25,18.7,8.2,1.2,4,21.1,1.9,1.2,3.2,0.159,-0.5,0.6,0.2,0.5
2014,Furkan Aldemir,PF,23,PHI,41,9,540,2.7,5.2,0.513,0,0.3,0,2.7,4.9,0.548,0.9,1.8,0.481,5.2,6.5,11.7,1.9,1.1,1.1,1.1,6.4,6.2,12,0.517,0.064,0.346,14.9,20.7,17.7,8.3,1.6,2.4,8.6,0.7,0.7,1.4,0.122,-2.7,2,-0.7,0.2
2014,Cole Aldrich,C,26,NYK,61,16,976,5.3,11.1,0.478,0,0,,5.3,11.1,0.478,1.8,2.4,0.781,3.7,8.7,12.5,2.8,1.4,2.4,2.2,4.5,12.5,18.1,0.513,0,0.213,11.6,28.9,20,13.3,2,5.5,18.3,0.8,1.4,2.2,0.107,-2.2,3.1,0.9,0.7
2014,LaMarcus Aldridge,PF,29,POR,71,71,2512,9.4,20.3,0.466,0.5,1.5,0.352,8.9,18.8,0.475,4.4,5.2,0.845,2.5,7.9,10.4,1.8,0.7,1,1.7,1.8,23.8,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1,1.9,30.2,4.9,3.7,8.6,0.165,0.3,0,0.3,1.4
2014,Lavoy Allen,C,25,IND,63,0,1070,4.7,10.1,0.472,0,0,,4.7,10.1,0.472,1.1,1.6,0.702,4.1,6.7,10.9,2.5,0.5,1.4,1.3,3.4,10.6,14.9,0.493,0,0.157,12.8,20.5,16.7,10.9,0.7,3.1,15.2,1.3,1.6,2.8,0.127,-1.4,2.2,0.8,0.8
2014,Tony Allen,SG,33,MEM,63,41,1648,4.9,9.9,0.495,0.2,0.6,0.345,4.7,9.3,0.505,1.7,2.8,0.627,2.3,3.9,6.1,1.9,2.8,0.7,1.9,3.6,11.8,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,16.6,0.9,3.2,4.1,0.119,-0.4,3.7,3.3,2.2
2014,Al-Farouq Aminu,SF,24,DAL,74,3,1366,3.9,9.4,0.412,0.9,3.3,0.274,3,6.1,0.485,2.2,3.1,0.712,3,6,9,1.6,1.8,1.6,1.4,3.6,10.9,14.4,0.504,0.347,0.331,9.1,18.4,13.7,6.1,2.6,3.7,15.2,1.2,2,3.3,0.115,-0.5,2.9,2.4,1.5
2014,Lou Amundson,PF,32,TOT,53,35,937,4.2,9.8,0.427,0,0,0,4.2,9.8,0.429,1.6,3.3,0.471,3.6,6.7,10.3,2.7,0.8,2,2.4,4.8,10,11.8,0.442,0.004,0.341,11.3,22,16.5,12.2,1.2,4.6,17.4,-0.6,0.9,0.3,0.017,-4,2,-2,0
2014,Lou Amundson,PF,32,CLE,12,0,79,1.8,5.5,0.333,0,0,,1.8,5.5,0.333,1.4,2.3,0.6,2.3,6.8,9.1,2.3,0.5,0,2.3,5,5,3.8,0.387,0,0.417,7.4,21.5,14.5,8.7,0.7,0,11,-0.1,0.1,0,-0.011,-6.2,-0.1,-6.3,-0.1
2014,Lou Amundson,PF,32,NYK,41,35,858,4.4,10.2,0.432,0,0,0,4.4,10.2,0.434,1.6,3.4,0.463,3.7,6.7,10.4,2.7,0.9,2.2,2.4,4.8,10.4,12.5,0.444,0.004,0.337,11.6,22,16.7,12.6,1.3,5,18,-0.5,0.8,0.4,0.02,-3.8,2.2,-1.6,0.1
2014,Chris Andersen,C,36,MIA,60,20,1132,3.8,6.6,0.58,0.1,0.4,0.308,3.7,6.2,0.598,2.4,3.6,0.667,2.4,7.1,9.5,1.4,0.8,1.9,1.3,2.8,10.2,16.1,0.622,0.063,0.551,8.2,23.2,15.9,6.1,1.2,4.6,12.3,2.1,1.5,3.6,0.151,-1.2,2.3,1,0.9
2014,Alan Anderson,SG,32,BRK,74,19,1744,4,9.1,0.443,1.5,4.3,0.348,2.5,4.7,0.53,1.7,2.1,0.812,0.6,3.6,4.2,1.7,1.2,0.1,1.2,3.1,11.3,10.6,0.563,0.477,0.23,2,11.1,6.6,7.2,1.7,0.2,14.2,1.7,1.1,2.7,0.075,0,-0.5,-0.5,0.6
2014,Kyle Anderson,SF,21,SAS,33,8,358,3.1,8.9,0.348,0.3,1.1,0.273,2.8,7.8,0.359,0.9,1.4,0.643,0.5,6.7,7.2,2.8,1.5,0.7,1,2.8,7.4,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,13.4,-0.3,0.6,0.3,0.044,-5.2,2.4,-2.7,-0.1
2014,Ryan Anderson,PF,26,NOP,61,5,1675,6.3,15.7,0.399,2.6,7.7,0.34,3.6,8,0.457,2.8,3.2,0.854,2.3,4,6.3,1.2,0.7,0.4,1.3,2.4,17.9,15.6,0.524,0.492,0.207,7.3,12.7,10,5.4,1,0.9,23.4,2.6,0.9,3.5,0.1,2,-3.1,-1.1,0.4
2014,Giannis Antetokounmpo,SG,20,MIL,81,71,2541,5.4,11.1,0.491,0.1,0.6,0.159,5.3,10.4,0.511,3.6,4.9,0.741,1.4,6.3,7.7,2.9,1,1.2,2.5,3.6,14.6,14.8,0.552,0.056,0.445,4.5,19.7,12.2,13.1,1.5,2.8,19.6,2.2,4,6.2,0.117,-1.7,2.1,0.5,1.6
2014,Carmelo Anthony,SF,30,NYK,40,40,1428,9,20.3,0.444,1.5,4.5,0.341,7.5,15.8,0.474,4.8,6,0.797,1.8,4.8,6.7,3.1,1,0.4,2.2,2.2,24.4,21.5,0.531,0.222,0.294,5.7,16,10.7,18,1.5,1,32.2,2.2,0.6,2.9,0.097,3.5,-2.2,1.4,1.2
2014,Joel Anthony,C,32,DET,49,0,406,3.2,5.5,0.581,0,0,,3.2,5.5,0.581,1.3,2,0.682,2.8,5.4,8.2,0.4,1.1,4.3,1.1,4.9,7.7,14.7,0.607,0,0.355,8.2,17,12.4,1.8,1.5,9.5,9.1,0.5,0.7,1.2,0.142,-3.4,4.8,1.4,0.3
2014,Pero Antic,C,32,ATL,63,3,1037,3.7,10.3,0.365,1.8,6,0.301,1.9,4.3,0.455,3.1,4.3,0.715,2,4.5,6.6,1.7,0.6,0.5,1.7,4.6,12.4,9.5,0.508,0.584,0.416,6.6,14,10.4,6.9,0.9,1.1,17.6,0.5,1,1.5,0.07,-1.3,-1.4,-2.7,-0.2
2014,Trevor Ariza,SF,29,HOU,82,82,2930,4.5,11.2,0.402,2.4,6.8,0.35,2.1,4.4,0.485,1.5,1.8,0.853,0.9,4.7,5.6,2.6,1.9,0.2,1.7,2.3,12.9,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,16.5,2.7,3.9,6.6,0.108,0.6,1.3,1.9,2.9
2014,Darrell Arthur,PF,26,DEN,58,4,988,5.6,14,0.404,0.9,4,0.236,4.7,10,0.471,1.7,2.1,0.78,1.9,4.3,6.2,2.1,1.7,0.9,1.7,5.3,13.9,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,20,-0.1,0.9,0.9,0.042,-1.8,0.7,-1.1,0.2
2014,Omer Asik,C,28,NOP,76,76,1982,3.9,7.5,0.517,0,0,,3.9,7.5,0.517,2.4,4.1,0.582,4.4,9.2,13.6,1.3,0.5,1,1.7,2.6,10.1,15.5,0.545,0,0.546,14,28.8,21.4,5.4,0.8,2.1,14,2.8,2.2,5,0.12,-1.3,0.6,-0.7,0.6
2014,D.J. Augustin,PG,27,TOT,82,14,1964,4.7,11.9,0.399,1.5,4.5,0.337,3.2,7.4,0.436,3.3,3.8,0.868,0.4,2.6,3,6.5,0.9,0.1,2.7,1.7,14.2,13.9,0.527,0.38,0.317,1.1,7.9,4.4,28.2,1.3,0.1,19.8,2.5,0.9,3.4,0.083,0.2,-2.7,-2.5,-0.3
2014,D.J. Augustin,PG,27,DET,54,13,1287,5.3,12.9,0.41,1.4,4.2,0.327,3.9,8.7,0.45,4.1,4.7,0.87,0.4,2.4,2.8,7.4,0.9,0.1,3.1,1.7,16.1,15.8,0.536,0.325,0.367,1.1,7.6,4.2,33.2,1.3,0.1,22.2,2,0.6,2.5,0.094,0.8,-3.1,-2.4,-0.1
2014,D.J. Augustin,PG,27,OKC,28,1,677,3.7,9.9,0.371,1.8,5.1,0.354,1.9,4.8,0.389,1.6,1.9,0.861,0.4,2.9,3.2,4.7,0.9,0.1,1.9,1.7,10.8,10.2,0.503,0.516,0.194,1.1,8.4,4.8,18.5,1.2,0.1,15.1,0.5,0.4,0.9,0.063,-0.9,-2,-2.8,-0.1
2014,Jeff Ayres,PF,27,SAS,51,0,383,5.2,8.9,0.579,0,0,,5.2,8.9,0.579,2.5,3.4,0.75,3.5,7.5,11,1.3,0.8,0.8,2.4,5.6,12.9,14.4,0.618,0,0.379,11.2,23.3,17.3,5.5,1.1,1.6,16.3,0.6,0.6,1.2,0.147,-2.1,0.4,-1.7,0
2014,Luke Babbitt,SF,25,NOP,63,19,830,4,8.3,0.479,2.6,5,0.513,1.4,3.3,0.429,0.6,0.8,0.684,0.5,4.3,4.8,1,0.7,0.5,1.1,2.7,11.1,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1,12.4,1.1,0.5,1.6,0.092,0,-1.4,-1.4,0.1
2014,Cameron Bairstow,PF,24,CHI,18,1,64,1.7,7.9,0.214,0,0,,1.7,7.9,0.214,2.3,2.8,0.8,3.4,1.1,4.5,0.6,1.1,0.6,1.7,4.5,5.6,2.1,0.309,0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,13.5,-0.1,0,-0.1,-0.048,-6.7,-1,-7.7,-0.1
